Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;15;100,0;1;1;0;0;100,00;14;1;1;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;2;4;100,0;1;1;0;0;100,00;4;0;0;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Kjøpmannsgata;4;100,0;1;1;0;0;100,00;4;0;0;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Trondheim S.;15;100,0;1;1;0;0;100,00;14;1;1;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt;19;100,0;1;1;0;0;100,00;18;1;1;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;7;100,0;1;1;0;0;100,00;7;0;0;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;6;100,0;1;1;0;0;100,00;6;0;0;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Kjøpmannsgata;6;100,0;1;1;0;0;100,00;6;0;0;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Trondheim S.;7;100,0;1;1;0;0;100,00;7;0;0;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt;13;100,0;1;1;0;0;100,00;13;0;0;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;11;100,0;1;1;0;0;100,00;10;1;1;0;0;0;0;0
21801V72158;Brattørbrua;EV6 S75D10 m187;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;2;2;100,0;1;1;0;0;100,00;2;0;0;0;0;0;0;0
