Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;1;109;100,0;1;1;0;2;98,17;100;7;2;5;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;2;197;100,0;1;1;0;0;100,00;184;13;6;2;2;3;3;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;3;82;100,0;1;1;0;3;96,34;46;33;5;2;10;16;12;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;4;74;100,0;1;1;0;0;100,00;47;27;1;1;4;21;12;9
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;Totalt i retning Lade;271;100,0;1;1;0;0;100,00;231;40;7;3;6;24;15;9
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;Totalt i retning Sentrum;191;100,0;1;1;0;5;97,38;146;40;7;7;10;16;12;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;Totalt;462;100,0;1;1;0;5;98,92;377;80;14;10;16;40;27;13
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;1;145;100,0;1;1;0;3;97,93;125;17;9;8;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;2;260;100,0;1;1;0;0;100,00;248;12;3;5;1;3;2;1
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;3;117;100,0;1;1;0;10;91,45;81;26;1;0;6;19;11;8
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;4;63;100,0;1;1;0;0;100,00;30;33;3;2;8;20;11;9
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;Totalt i retning Lade;323;100,0;1;1;0;0;100,00;278;45;6;7;9;23;13;10
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;Totalt i retning Sentrum;262;100,0;1;1;0;13;95,04;206;43;10;8;6;19;11;8
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;Totalt;585;100,0;1;1;0;13;97,78;484;88;16;15;15;42;24;18
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;1;134;100,0;1;1;0;4;97,01;116;14;7;5;1;1;1;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;2;201;100,0;1;1;0;0;100,00;166;35;12;3;5;15;11;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;3;101;100,0;1;1;0;4;96,04;68;29;7;5;5;12;9;3
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;4;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;Totalt i retning Lade;202;100,0;1;1;0;0;100,00;166;36;12;4;5;15;11;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;Totalt i retning Sentrum;234;100,0;1;1;0;8;96,58;184;42;14;9;6;13;10;3
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;Totalt;436;100,0;1;1;0;8;98,17;350;78;26;13;11;28;21;7
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;1;115;100,0;1;1;0;1;99,13;102;12;6;4;2;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;2;188;100,0;1;1;0;0;100,00;155;33;11;2;5;15;10;5
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;3;83;100,0;1;1;0;1;98,80;62;20;1;0;5;14;10;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;4;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;Totalt i retning Lade;188;100,0;1;1;0;0;100,00;155;33;11;2;5;15;10;5
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;Totalt i retning Sentrum;198;100,0;1;1;0;2;98,99;164;32;7;4;7;14;10;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;Totalt;386;100,0;1;1;0;2;99,48;319;65;18;6;12;29;20;9
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;1;137;100,0;1;1;0;1;99,27;123;13;7;5;0;1;0;1
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;2;215;100,0;1;1;0;0;100,00;191;24;3;2;4;15;11;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;3;104;100,0;1;1;0;2;98,08;81;21;2;0;5;14;11;3
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;4;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;Totalt i retning Lade;215;100,0;1;1;0;0;100,00;191;24;3;2;4;15;11;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;Totalt i retning Sentrum;241;100,0;1;1;0;3;98,76;204;34;9;5;5;15;11;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;Totalt;456;100,0;1;1;0;3;99,34;395;58;12;7;9;30;22;8
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;1;126;100,0;1;1;0;3;97,62;114;9;5;3;1;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;2;232;100,0;1;1;0;0;100,00;204;28;5;5;4;14;9;5
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;3;100;100,0;1;1;0;2;98,00;79;19;2;1;4;12;7;5
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;4;1;100,0;1;1;0;1;0,00;0;0;0;0;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;Totalt i retning Lade;233;100,0;1;1;0;1;99,57;204;28;5;5;4;14;9;5
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;Totalt i retning Sentrum;226;100,0;1;1;0;5;97,79;193;28;7;4;5;12;7;5
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;Totalt;459;100,0;1;1;0;6;98,69;397;56;12;9;9;26;16;10
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;1;161;100,0;1;1;0;4;97,52;143;14;7;5;2;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;2;211;100,0;1;1;0;0;100,00;181;30;10;3;3;14;11;3
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;3;106;100,0;1;1;0;3;97,17;83;20;4;0;4;12;8;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;4;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;Totalt i retning Lade;211;100,0;1;1;0;0;100,00;181;30;10;3;3;14;11;3
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;Totalt i retning Sentrum;267;100,0;1;1;0;7;97,38;226;34;11;5;6;12;8;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;Totalt;478;100,0;1;1;0;7;98,54;407;64;21;8;9;26;19;7
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;1;135;100,0;1;1;0;0;100,00;125;10;6;4;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;2;204;100,0;1;1;0;0;100,00;171;33;7;1;4;21;14;7
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;3;117;100,0;1;1;0;1;99,15;91;25;3;0;7;15;11;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;4;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;Totalt i retning Lade;205;100,0;1;1;0;0;100,00;172;33;7;1;4;21;14;7
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;Totalt i retning Sentrum;251;100,0;1;1;0;1;99,60;215;35;9;4;7;15;11;4
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;Totalt;456;100,0;1;1;0;1;99,78;387;68;16;5;11;36;25;11
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;1;204;100,0;1;1;0;10;95,10;184;10;6;3;1;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;2;292;100,0;1;1;0;0;100,00;252;40;9;1;10;20;12;8
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;3;195;100,0;1;1;0;9;95,38;143;43;5;4;13;21;14;7
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;4;2;100,0;1;1;0;2;0,00;0;0;0;0;0;0;0;0
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;Totalt i retning Lade;292;100,0;1;1;0;0;100,00;252;40;9;1;10;20;12;8
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;Totalt i retning Sentrum;401;100,0;1;1;0;21;94,76;327;53;11;7;14;21;14;7
10236V72161;Innherredsveien ved Bakke kirke;FV6690 S1D1 m447;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;Totalt;693;100,0;1;1;0;21;96,97;579;93;20;8;24;41;26;15
