Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;Totalt;114;50,0;1;1;0;0;100,00;110;4;1;0;0;3;3;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;2;266;100,0;1;1;0;0;100,00;253;13;2;5;0;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;Totalt i retning Moholt;266;100,0;1;1;0;0;100,00;253;13;2;5;0;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;Totalt;266;50,0;1;1;0;0;100,00;253;13;2;5;0;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;2;269;100,0;1;1;0;1;99,63;247;21;7;6;2;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;Totalt i retning Moholt;269;100,0;1;1;0;1;99,63;247;21;7;6;2;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;Totalt;269;50,0;1;1;0;1;99,63;247;21;7;6;2;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;2;188;100,0;1;1;0;0;100,00;167;21;5;6;2;8;8;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;Totalt i retning Moholt;188;100,0;1;1;0;0;100,00;167;21;5;6;2;8;8;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;Totalt;188;50,0;1;1;0;0;100,00;167;21;5;6;2;8;8;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;2;192;100,0;1;1;0;0;100,00;179;13;4;2;2;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;Totalt i retning Moholt;192;100,0;1;1;0;0;100,00;179;13;4;2;2;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;Totalt;192;50,0;1;1;0;0;100,00;179;13;4;2;2;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;2;259;100,0;1;1;0;0;100,00;245;14;4;4;1;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;Totalt i retning Moholt;259;100,0;1;1;0;0;100,00;245;14;4;4;1;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;Totalt;259;50,0;1;1;0;0;100,00;245;14;4;4;1;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;2;261;100,0;1;1;0;0;100,00;242;19;11;4;0;4;4;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;Totalt i retning Moholt;261;100,0;1;1;0;0;100,00;242;19;11;4;0;4;4;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;Totalt;261;50,0;1;1;0;0;100,00;242;19;11;4;0;4;4;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;2;307;100,0;1;1;0;0;100,00;283;24;8;10;0;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;Totalt i retning Moholt;307;100,0;1;1;0;0;100,00;283;24;8;10;0;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T13:00+01:00;2020-02-25T14:00+01:00;2020-02-25;13:00;14:00;Totalt;307;50,0;1;1;0;0;100,00;283;24;8;10;0;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;2;298;100,0;1;1;0;0;100,00;283;15;3;5;2;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;Totalt i retning Moholt;298;100,0;1;1;0;0;100,00;283;15;3;5;2;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T14:00+01:00;2020-02-25T15:00+01:00;2020-02-25;14:00;15:00;Totalt;298;50,0;1;1;0;0;100,00;283;15;3;5;2;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;2;482;100,0;1;1;0;0;100,00;464;18;8;3;0;7;7;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;Totalt i retning Moholt;482;100,0;1;1;0;0;100,00;464;18;8;3;0;7;7;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T15:00+01:00;2020-02-25T16:00+01:00;2020-02-25;15:00;16:00;Totalt;482;50,0;1;1;0;0;100,00;464;18;8;3;0;7;7;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T16:00+01:00;2020-02-25T17:00+01:00;2020-02-25;16:00;17:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T16:00+01:00;2020-02-25T17:00+01:00;2020-02-25;16:00;17:00;2;357;100,0;1;1;0;0;100,00;349;8;1;1;0;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T16:00+01:00;2020-02-25T17:00+01:00;2020-02-25;16:00;17:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T16:00+01:00;2020-02-25T17:00+01:00;2020-02-25;16:00;17:00;Totalt i retning Moholt;357;100,0;1;1;0;0;100,00;349;8;1;1;0;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T16:00+01:00;2020-02-25T17:00+01:00;2020-02-25;16:00;17:00;Totalt;357;50,0;1;1;0;0;100,00;349;8;1;1;0;6;6;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T17:00+01:00;2020-02-25T18:00+01:00;2020-02-25;17:00;18:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T17:00+01:00;2020-02-25T18:00+01:00;2020-02-25;17:00;18:00;2;295;100,0;1;1;0;0;100,00;283;12;2;1;2;7;7;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T17:00+01:00;2020-02-25T18:00+01:00;2020-02-25;17:00;18:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T17:00+01:00;2020-02-25T18:00+01:00;2020-02-25;17:00;18:00;Totalt i retning Moholt;295;100,0;1;1;0;0;100,00;283;12;2;1;2;7;7;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T17:00+01:00;2020-02-25T18:00+01:00;2020-02-25;17:00;18:00;Totalt;295;50,0;1;1;0;0;100,00;283;12;2;1;2;7;7;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T18:00+01:00;2020-02-25T19:00+01:00;2020-02-25;18:00;19:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T18:00+01:00;2020-02-25T19:00+01:00;2020-02-25;18:00;19:00;2;294;100,0;1;1;0;0;100,00;283;11;4;4;0;3;3;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T18:00+01:00;2020-02-25T19:00+01:00;2020-02-25;18:00;19:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T18:00+01:00;2020-02-25T19:00+01:00;2020-02-25;18:00;19:00;Totalt i retning Moholt;294;100,0;1;1;0;0;100,00;283;11;4;4;0;3;3;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T18:00+01:00;2020-02-25T19:00+01:00;2020-02-25;18:00;19:00;Totalt;294;50,0;1;1;0;0;100,00;283;11;4;4;0;3;3;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;2;248;100,0;1;1;0;0;100,00;239;9;1;2;1;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;Totalt i retning Moholt;248;100,0;1;1;0;0;100,00;239;9;1;2;1;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;Totalt;248;50,0;1;1;0;0;100,00;239;9;1;2;1;5;5;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;2;257;100,0;1;1;0;0;100,00;253;4;2;0;0;2;2;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;Totalt i retning Moholt;257;100,0;1;1;0;0;100,00;253;4;2;0;0;2;2;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;Totalt;257;50,0;1;1;0;0;100,00;253;4;2;0;0;2;2;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T21:00+01:00;2020-02-25T22:00+01:00;2020-02-25;21:00;22:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T21:00+01:00;2020-02-25T22:00+01:00;2020-02-25;21:00;22:00;2;185;100,0;1;1;0;0;100,00;179;6;1;1;0;4;4;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T21:00+01:00;2020-02-25T22:00+01:00;2020-02-25;21:00;22:00;Totalt i retning Bromstad;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T21:00+01:00;2020-02-25T22:00+01:00;2020-02-25;21:00;22:00;Totalt i retning Moholt;185;100,0;1;1;0;0;100,00;179;6;1;1;0;4;4;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T21:00+01:00;2020-02-25T22:00+01:00;2020-02-25;21:00;22:00;Totalt;185;50,0;1;1;0;0;100,00;179;6;1;1;0;4;4;0
65625V41945;Kong Øysteins veg ved Eberg;FV6664 S1D1 m2150;2020-02-25T22:00+01:00;2020-02-25T23:00+01:00;2020-02-25;22:00;23:00;1;-;0,0;1;1;0;-;-;-;-;-;-;-;-;-;-
