Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;9;100,0;1;1;0;0;100,00;9;0;0;0;0;0;0;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;2;16;100,0;1;1;0;0;100,00;13;3;2;0;0;1;1;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;3;64;100,0;1;1;0;0;100,00;46;18;6;6;0;6;6;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;4;99;100,0;1;1;0;0;100,00;73;26;4;6;7;9;6;3
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Heimdal;115;100,0;1;1;0;0;100,00;86;29;6;6;7;10;7;3
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Ranheim;73;100,0;1;1;0;0;100,00;55;18;6;6;0;6;6;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt;188;100,0;1;1;0;0;100,00;141;47;12;12;7;16;13;3
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;3;100,0;1;1;0;0;100,00;1;2;0;1;1;0;0;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;1;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;3;43;100,0;1;1;0;0;100,00;33;10;0;3;1;6;5;1
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;4;26;100,0;1;1;0;0;100,00;14;12;3;5;0;4;4;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Heimdal;27;100,0;1;1;0;0;100,00;15;12;3;5;0;4;4;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Ranheim;46;100,0;1;1;0;0;100,00;34;12;0;4;2;6;5;1
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt;73;100,0;1;1;0;0;100,00;49;24;3;9;2;10;9;1
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;3;100,0;1;1;0;0;100,00;2;1;0;1;0;0;0;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;2;2;100,0;1;1;0;0;100,00;2;0;0;0;0;0;0;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;3;28;100,0;1;1;0;0;100,00;15;13;2;4;1;6;6;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;4;23;100,0;1;1;0;0;100,00;12;11;1;3;1;6;6;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning Heimdal;25;100,0;1;1;0;0;100,00;14;11;1;3;1;6;6;0
44660V72811;Moholt ved Vegamot;EV6 S76D1 m3847;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning Ranheim;31;100,0;1;1;0;0;100,00;17;14;2;5;1;6;6;0
