Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;4;100,0;1;1;0;0;100,00;4;0;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;2;9;100,0;1;1;0;0;100,00;9;0;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;3;34;100,0;1;1;0;0;100,00;24;10;3;2;0;5;5;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;4;89;100,0;1;1;0;0;100,00;68;21;2;8;5;6;4;2
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning HF FRA Stjørdal, Stjørdal;38;100,0;1;1;0;0;100,00;28;10;3;2;0;5;5;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Trondheim, HF FRA Trondheim;98;100,0;1;1;0;0;100,00;77;21;2;8;5;6;4;2
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt;136;100,0;1;1;0;0;100,00;105;31;5;10;5;11;9;2
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;2;100,0;1;1;0;0;100,00;2;0;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;3;32;100,0;1;1;0;0;100,00;23;9;0;2;0;7;6;1
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;4;16;100,0;1;1;0;0;100,00;11;5;1;1;1;2;2;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning HF FRA Stjørdal, Stjørdal;32;100,0;1;1;0;0;100,00;23;9;0;2;0;7;6;1
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Trondheim, HF FRA Trondheim;18;100,0;1;1;0;0;100,00;13;5;1;1;1;2;2;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt;50;100,0;1;1;0;0;100,00;36;14;1;3;1;9;8;1
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;2;2;100,0;1;1;0;0;100,00;2;0;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;3;19;100,0;1;1;0;0;100,00;8;11;1;4;1;5;5;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;4;20;100,0;1;1;0;0;100,00;13;7;0;1;1;5;5;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning HF FRA Stjørdal, Stjørdal;19;100,0;1;1;0;0;100,00;8;11;1;4;1;5;5;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning Trondheim, HF FRA Trondheim;22;100,0;1;1;0;0;100,00;15;7;0;1;1;5;5;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt;41;100,0;1;1;0;0;100,00;23;18;1;5;2;10;10;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;1;1;100,0;1;1;0;0;100,00;0;1;1;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;2;3;100,0;1;1;0;0;100,00;3;0;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;3;30;100,0;1;1;0;0;100,00;17;13;3;6;1;3;3;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;4;26;100,0;1;1;0;0;100,00;16;10;2;4;3;1;1;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;Totalt i retning HF FRA Stjørdal, Stjørdal;31;100,0;1;1;0;0;100,00;17;14;4;6;1;3;3;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;Totalt i retning Trondheim, HF FRA Trondheim;29;100,0;1;1;0;0;100,00;19;10;2;4;3;1;1;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;Totalt;60;100,0;1;1;0;0;100,00;36;24;6;10;4;4;4;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;1;5;100,0;1;1;0;0;100,00;5;0;0;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;2;8;100,0;1;1;0;0;100,00;7;1;1;0;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;3;72;100,0;1;1;0;0;100,00;57;15;5;5;1;4;4;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;4;47;100,0;1;1;0;0;100,00;35;12;3;4;1;4;4;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;Totalt i retning HF FRA Stjørdal, Stjørdal;77;100,0;1;1;0;0;100,00;62;15;5;5;1;4;4;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;Totalt i retning Trondheim, HF FRA Trondheim;55;100,0;1;1;0;0;100,00;42;13;4;4;1;4;4;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;Totalt;132;100,0;1;1;0;0;100,00;104;28;9;9;2;8;8;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;1;40;100,0;1;1;0;0;100,00;38;2;1;1;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;2;29;100,0;1;1;0;0;100,00;27;2;0;2;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;3;221;100,0;1;1;0;0;100,00;188;33;4;10;4;15;12;3
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;4;174;100,0;1;1;0;0;100,00;146;28;6;14;3;5;5;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;Totalt i retning HF FRA Stjørdal, Stjørdal;261;100,0;1;1;0;0;100,00;226;35;5;11;4;15;12;3
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;Totalt i retning Trondheim, HF FRA Trondheim;203;100,0;1;1;0;0;100,00;173;30;6;16;3;5;5;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;Totalt;464;100,0;1;1;0;0;100,00;399;65;11;27;7;20;17;3
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;1;129;100,0;1;1;0;0;100,00;116;13;6;6;0;1;1;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;2;385;100,0;1;1;0;0;100,00;378;7;3;4;0;0;0;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;3;374;100,0;1;1;0;0;100,00;323;51;9;21;5;16;14;2
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;4;805;100,0;1;1;0;0;100,00;756;49;12;16;8;13;13;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;Totalt i retning HF FRA Stjørdal, Stjørdal;503;100,0;1;1;0;0;100,00;439;64;15;27;5;17;15;2
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;Totalt i retning Trondheim, HF FRA Trondheim;1190;100,0;1;1;0;0;100,00;1134;56;15;20;8;13;13;0
94210V2411536;Grillstadtunnelen vest;EV6 S76D1 m7308;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;Totalt;1693;100,0;1;1;0;0;100,00;1573;120;30;47;13;30;28;2
