Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;25;100,0;1;1;0;0;100,00;21;4;1;1;0;2;2;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;2;7;100,0;1;1;0;0;100,00;5;2;0;1;0;1;1;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Charlottenlund;25;100,0;1;1;0;0;100,00;21;4;1;1;0;2;2;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Skovgård;7;100,0;1;1;0;0;100,00;5;2;0;1;0;1;1;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt;32;100,0;1;1;0;0;100,00;26;6;1;2;0;3;3;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;8;100,0;1;1;0;0;100,00;6;2;0;2;0;0;0;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;6;100,0;1;1;0;0;100,00;5;1;0;1;0;0;0;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Charlottenlund;8;100,0;1;1;0;0;100,00;6;2;0;2;0;0;0;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Skovgård;6;100,0;1;1;0;0;100,00;5;1;0;1;0;0;0;0
03476V41818;Jakobslivegen ved Skovgård;KV3330 S1D1 m70;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt;14;100,0;1;1;0;0;100,00;11;3;0;3;0;0;0;0
