Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;13;100,0;1;1;0;0;100,00;9;4;0;1;3;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;2;27;100,0;1;1;0;0;100,00;24;3;0;2;1;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Heimdal;27;100,0;1;1;0;0;100,00;24;3;0;2;1;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Sluppen;13;100,0;1;1;0;0;100,00;9;4;0;1;3;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt;40;100,0;1;1;0;0;100,00;33;7;0;3;4;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;7;100,0;1;1;0;0;100,00;6;1;1;0;0;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;16;100,0;1;1;0;0;100,00;12;4;1;2;0;1;1;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Heimdal;16;100,0;1;1;0;0;100,00;12;4;1;2;0;1;1;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Sluppen;7;100,0;1;1;0;0;100,00;6;1;1;0;0;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt;23;100,0;1;1;0;0;100,00;18;5;2;2;0;1;1;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;11;100,0;1;1;0;0;100,00;8;3;1;2;0;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;2;10;100,0;1;1;0;0;100,00;6;4;1;3;0;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning Heimdal;10;100,0;1;1;0;0;100,00;6;4;1;3;0;0;0;0
36935V72359;Selsbakk;RV706 S1D1 m1197;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning Sluppen;11;100,0;1;1;0;0;100,00;8;3;1;2;0;0;0;0
