Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;35;100,0;1;1;0;0;100,00;22;13;1;2;1;9;8;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;2;40;100,0;1;1;0;0;100,00;28;12;2;1;4;5;4;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Rotvoll;35;100,0;1;1;0;0;100,00;22;13;1;2;1;9;8;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Sentrum;40;100,0;1;1;0;0;100,00;28;12;2;1;4;5;4;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt;75;100,0;1;1;0;0;100,00;50;25;3;3;5;14;12;2
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;14;100,0;1;1;0;0;100,00;13;1;0;1;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;15;100,0;1;1;0;0;100,00;13;2;0;2;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Rotvoll;14;100,0;1;1;0;0;100,00;13;1;0;1;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Sentrum;15;100,0;1;1;0;0;100,00;13;2;0;2;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt;29;100,0;1;1;0;0;100,00;26;3;0;3;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;18;100,0;1;1;0;0;100,00;17;1;0;1;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;2;12;100,0;1;1;0;0;100,00;12;0;0;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning Rotvoll;18;100,0;1;1;0;0;100,00;17;1;0;1;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning Sentrum;12;100,0;1;1;0;0;100,00;12;0;0;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt;30;100,0;1;1;0;0;100,00;29;1;0;1;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;1;15;100,0;1;1;0;0;100,00;13;2;2;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;2;19;100,0;1;1;0;0;100,00;19;0;0;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;Totalt i retning Rotvoll;15;100,0;1;1;0;0;100,00;13;2;2;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;Totalt i retning Sentrum;19;100,0;1;1;0;0;100,00;19;0;0;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T03:00+01:00;2020-02-25T04:00+01:00;2020-02-25;03:00;04:00;Totalt;34;100,0;1;1;0;0;100,00;32;2;2;0;0;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;1;28;100,0;1;1;0;0;100,00;21;7;1;1;4;1;1;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;2;16;100,0;1;1;0;0;100,00;12;4;0;2;2;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;Totalt i retning Rotvoll;28;100,0;1;1;0;0;100,00;21;7;1;1;4;1;1;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;Totalt i retning Sentrum;16;100,0;1;1;0;0;100,00;12;4;0;2;2;0;0;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T04:00+01:00;2020-02-25T05:00+01:00;2020-02-25;04:00;05:00;Totalt;44;100,0;1;1;0;0;100,00;33;11;1;3;6;1;1;0
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;1;75;100,0;1;1;0;0;100,00;63;12;3;1;7;1;0;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;2;47;100,0;1;1;0;0;100,00;37;10;1;0;7;2;1;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;Totalt i retning Rotvoll;75;100,0;1;1;0;0;100,00;63;12;3;1;7;1;0;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;Totalt i retning Sentrum;47;100,0;1;1;0;0;100,00;37;10;1;0;7;2;1;1
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T05:00+01:00;2020-02-25T06:00+01:00;2020-02-25;05:00;06:00;Totalt;122;100,0;1;1;0;0;100,00;100;22;4;1;14;3;1;2
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;1;93;100,0;1;1;0;0;100,00;66;27;7;3;6;11;8;3
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;2;105;100,0;1;1;0;0;100,00;77;28;2;4;8;14;9;5
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;Totalt i retning Rotvoll;93;100,0;1;1;0;0;100,00;66;27;7;3;6;11;8;3
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;Totalt i retning Sentrum;105;100,0;1;1;0;0;100,00;77;28;2;4;8;14;9;5
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T06:00+01:00;2020-02-25T07:00+01:00;2020-02-25;06:00;07:00;Totalt;198;100,0;1;1;0;0;100,00;143;55;9;7;14;25;17;8
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;1;214;100,0;1;1;0;0;100,00;172;42;2;5;11;24;20;4
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;2;179;100,0;1;1;0;1;99,44;138;40;2;0;10;28;16;12
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;Totalt i retning Rotvoll;214;100,0;1;1;0;0;100,00;172;42;2;5;11;24;20;4
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;Totalt i retning Sentrum;179;100,0;1;1;0;1;99,44;138;40;2;0;10;28;16;12
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T07:00+01:00;2020-02-25T08:00+01:00;2020-02-25;07:00;08:00;Totalt;393;100,0;1;1;0;1;99,75;310;82;4;5;21;52;36;16
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;1;250;100,0;1;1;0;0;100,00;194;56;6;6;15;29;18;11
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;2;260;100,0;1;1;0;1;99,62;206;53;8;2;17;26;16;10
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;Totalt i retning Rotvoll;250;100,0;1;1;0;0;100,00;194;56;6;6;15;29;18;11
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;Totalt i retning Sentrum;260;100,0;1;1;0;1;99,62;206;53;8;2;17;26;16;10
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T08:00+01:00;2020-02-25T09:00+01:00;2020-02-25;08:00;09:00;Totalt;510;100,0;1;1;0;1;99,80;400;109;14;8;32;55;34;21
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;1;175;100,0;1;1;0;1;99,43;131;43;10;4;8;21;14;7
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;2;145;100,0;1;1;0;2;98,62;105;38;7;2;10;19;14;5
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;Totalt i retning Rotvoll;174;100,0;1;1;0;1;99,43;130;43;10;4;8;21;14;7
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;Totalt i retning Sentrum;146;100,0;1;1;0;2;98,63;106;38;7;2;10;19;14;5
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T09:00+01:00;2020-02-25T10:00+01:00;2020-02-25;09:00;10:00;Totalt;320;100,0;1;1;0;3;99,06;236;81;17;6;18;40;28;12
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;1;190;100,0;1;1;0;0;100,00;147;43;15;1;10;17;11;6
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;2;153;100,0;1;1;0;0;100,00;123;30;5;3;6;16;11;5
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;Totalt i retning Rotvoll;189;100,0;1;1;0;0;100,00;147;42;14;1;10;17;11;6
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;Totalt i retning Sentrum;154;100,0;1;1;0;0;100,00;123;31;6;3;6;16;11;5
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T10:00+01:00;2020-02-25T11:00+01:00;2020-02-25;10:00;11:00;Totalt;343;100,0;1;1;0;0;100,00;270;73;20;4;16;33;22;11
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;1;192;100,0;1;1;0;1;99,48;155;36;5;7;8;16;11;5
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;2;161;100,0;1;1;0;0;100,00;120;41;7;9;7;18;12;6
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;Totalt i retning Rotvoll;191;100,0;1;1;0;1;99,48;155;35;5;6;8;16;11;5
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;Totalt i retning Sentrum;162;100,0;1;1;0;0;100,00;120;42;7;10;7;18;12;6
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T11:00+01:00;2020-02-25T12:00+01:00;2020-02-25;11:00;12:00;Totalt;353;100,0;1;1;0;1;99,72;275;77;12;16;15;34;23;11
34938V72813;Innherredsveien ved Saxenborg alle;FV6692 S2D1 m1292;2020-02-25T12:00+01:00;2020-02-25T13:00+01:00;2020-02-25;12:00;13:00;1;157;100,0;1;1;0;0;100,00;123;34;3;5;8;18;13;5
