Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;10;100,0;1;1;0;0;100,00;9;1;0;1;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;2;9;100,0;1;1;0;0;100,00;8;1;0;1;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Flakk;10;100,0;1;1;0;0;100,00;9;1;0;1;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Ila;9;100,0;1;1;0;0;100,00;8;1;0;1;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt;19;100,0;1;1;0;0;100,00;17;2;0;2;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;2;2;100,0;1;1;0;0;100,00;1;1;1;0;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Flakk;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Ila;2;100,0;1;1;0;0;100,00;1;1;1;0;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt;2;100,0;1;1;0;0;100,00;1;1;1;0;0;0;0;0
04211V1677432;Nye Ilsvikøra;FV715 S1D1 m20;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;8;100,0;1;1;0;0;100,00;3;5;1;2;2;0;0;0
