Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;1;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;3;1;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Nyhavna;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt i retning Rotvoll;1;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T00:00+01:00;2020-02-25T01:00+01:00;2020-02-25;00:00;01:00;Totalt;1;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;1;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;3;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Nyhavna;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt i retning Rotvoll;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T01:00+01:00;2020-02-25T02:00+01:00;2020-02-25;01:00;02:00;Totalt;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;1;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;3;1;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning Nyhavna;0;100,0;1;1;0;0;100,00;0;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt i retning Rotvoll;1;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
73951V2394243;Strindheimtunnelen mot Rotvoll;RV706 S2D1 m1340;2020-02-25T02:00+01:00;2020-02-25T03:00+01:00;2020-02-25;02:00;03:00;Totalt;1;100,0;1;1;0;0;100,00;1;0;0;0;0;0;0;0
